Transaction ID,Date,Product ID,Product Category,Product Sub-Category,Quantity Sold,Price per Unit,Discount Applied,Payment Method,Customer ID,Age Group,Gender,Location,Customer Segment,Total Spend,Average Transaction Value,Purchase Frequency,Product Name,Cost per Unit,Supplier ID,Stock Level,Supplier Name,Supplier Location,Lead Time (Days),Total Sales
c8a38717-3cbe-4469-ad7c-38506cda1072,2024-02-14,1510f25f-9dce-4b47-bc36-b47a43b39f90,Accessories,T-Shirts,8,29.68,16.63,Gift Card,0d5657d2-1a7f-4f51-a8d2-e319e9d045a2,18-25,Female,East Scottfurt,First-time Buyer,927.03,250.34,10,Shoe,29.3,55a4daa0-5671-4513-9ce4-e2331c86c1c9,380,Chen-Ward,Ginamouth,25,197.95
3f4ea697-f87b-4fbf-b6cc-d2c3fc63a3c4,2024-03-04,b0de2897-828d-4cbd-b888-ecd70fee9c53,Home Decor,Shoes,5,56.9,29.43,Gift Card,ac0378b1-d3e0-4926-bc92-097bd80a9768,56+,Female,Lake Loriborough,Loyalty Program,936.3,300.46,18,Cushion,46.19,045ce42e-2eea-47b4-bdf8-be1b96cade11,273,"Guerrero, Ortiz and Terry",Alexfurt,22,200.77
83100a19-6af9-4bac-8086-8b45900dfc16,2024-08-03,5e08a4a5-ed09-417b-bd15-ce542af1e9fa,Footwear,T-Shirts,1,94.62,25.55,Gift Card,4797566a-997a-49ae-9c04-122eaec25af7,46-55,Male,Jordanmouth,Loyalty Program,532.96,146.5,19,Bag,40.33,7a140926-1f0f-43fe-b1fc-27c47c54517e,338,Mcdowell-Cox,Port Anthonychester,29,70.44
4f8da23f-6bd3-4b0b-81dc-b6bb6ddf670a,2024-01-24,62ac1b77-04a9-42cb-9128-87ba387feba2,Home Decor,Bags,3,36.81,2.05,Credit Card,0703ffa8-e3af-48b7-a4b9-1ce5a836be2e,56+,Female,Adamshire,Returning Customer,315.65,346.59,1,Cushion,8.77,c3851682-94b4-4175-b54e-7c3c0d94202f,87,"Miller, Long and Love",East Amyville,1,108.17
c53b149b-b3ae-4523-b659-ede116e5a3df,2024-01-21,ec2e2561-0eb8-459a-bca4-6c501427b874,Home Decor,Cushions,9,20.69,24.35,Credit Card,32f77fc2-e1c6-4f65-9035-8562e1337781,46-55,Female,New Derekmouth,First-time Buyer,636.03,267.02,10,Bag,44.45,90c916e2-9ab1-47ab-89c0-bd1a9cbc28b3,183,Medina Ltd,Housetown,17,140.87
964802ea-b26d-426b-802d-e4952f2acddf,2024-02-24,fe0084f5-4e74-4f1a-8692-200c942428fe,Footwear,Bags,9,86.13,20.78,Gift Card,71a27236-0f6b-4597-a2bd-2a8c0e432fc1,26-35,Female,West Amanda,First-time Buyer,333.1,154.51,17,Shoe,33.87,0d6589fd-3895-435b-8c55-c9011d31d42c,124,Munoz-Juarez,Danachester,14,614.09
dfdb924a-a261-41ad-8a06-3f79d4e6b22f,2024-08-13,f09b8df0-0686-41d0-ac87-9df73e8c7513,Footwear,Shoes,4,49.95,19.04,PayPal,ebd2d010-60c7-4ebb-bb77-b816a99c3192,56+,Female,Port Frankbury,Loyalty Program,360.75,402.52,1,Bag,14.92,88936eaa-7dbf-4937-9fe7-df3e5b5358d9,186,Herrera-Moses,East Joshuaside,12,161.76
5e994f6e-2d06-4337-8ebc-6ca36875372d,2024-04-21,750f197b-0321-48fa-99ab-5c3dc0118312,Apparel,Bags,2,11.6,2.16,Debit Card,085358bb-82fe-425f-bcec-79945964188a,56+,Male,South Zacharymouth,Loyalty Program,912.91,220.09,13,Shirt,7.01,77a714e2-35ce-45f0-b84d-8d258d9c312f,145,Brown Ltd,Lake Sophiamouth,8,22.7
69165505-7b36-40fe-a180-4d74e4016070,2024-02-06,65d46f2b-f1b1-432a-afbe-05d4fe99b2d2,Home Decor,Shoes,3,18.22,1.35,Credit Card,1b2b3f3b-c65d-4276-89b2-b721f1d69868,56+,Male,North Lynnshire,First-time Buyer,234.65,127.02,7,Shirt,37.19,a732af06-b173-4bca-84d2-37b43e04528b,30,"Smith, Mathis and Brown",Lake Christy,1,53.92
02d3d16a-2b3d-4f41-a5c3-303c2d0994c5,2024-05-18,544766a3-580e-4395-970c-6671da693dde,Home Decor,T-Shirts,4,61.19,13.63,Credit Card,12f8ef26-0835-4cdd-8a15-4914e5fad658,56+,Male,East Herbert,Returning Customer,879.87,325.78,2,Cushion,24.87,5ac685db-3f0f-444f-856d-240782fb6d83,450,Hayden Ltd,Rogerschester,6,211.4
78b53309-41ca-43ad-b299-2dc365632d8a,2024-05-20,0fd16a96-952c-48e2-8ff3-aa3e8084064f,Footwear,Cushions,8,21.44,4.47,PayPal,a3bab96c-fc90-4d7c-a6f6-6a4688587402,18-25,Male,Welchland,Loyalty Program,763.56,424.36,18,Bag,33.67,503173d6-d6af-4dba-a70e-aff21cfee0f7,147,Lloyd PLC,New Dennis,20,163.85
d51db036-193d-4083-9c27-6559e2f25934,2024-04-27,fa86e0ff-a0c4-4491-a626-7a1cb87bde14,Apparel,Shoes,1,53.51,21.84,PayPal,d05711cb-8f36-4273-95d0-9c8ac1c099be,56+,Other,Bautistamouth,Loyalty Program,437.5,404.8,11,Shoe,42.61,94a08dde-390f-452e-8bd1-cefbc9d37533,123,"Fowler, Alvarez and Anderson",South Sarah,20,41.82
883ec86e-a28d-41ec-8c97-b2c5b6298be4,2024-08-20,0ebf087a-fc7b-41bc-bed6-c3b2dd0b1a5e,Home Decor,Cushions,9,83.36,11.9,Credit Card,91e62fb4-d9d9-4642-9c88-3885bf70bad1,26-35,Male,South Dennis,First-time Buyer,572.07,267.51,16,Bag,40.6,6f07c0f2-7abd-4708-8292-0391258e7ca3,457,Rice-Chapman,West Joshuaside,28,660.96
c0b252f6-0501-4411-b8c2-0fa541bfd688,2024-01-23,d407ea9d-623b-4c86-9781-983e9dd48558,Apparel,T-Shirts,7,57.57,20.24,Debit Card,e5db9167-a5da-4243-ae53-900b8764a423,18-25,Female,Michelleport,First-time Buyer,591.02,58.81,8,Shoe,5.53,7d8f03f3-247b-4dbf-95e7-b87c03491ebc,430,Valdez-Jimenez,West Ronaldmouth,19,321.42
a4ae76f1-ae56-4639-a7c3-ced0e87dacda,2024-05-22,1c0bd86c-b6bf-434d-9495-dd8204ab5651,Home Decor,Shoes,1,34.96,25.58,PayPal,50270e68-1e09-4e3a-afa1-f1a1946c2396,56+,Male,Jasontown,Loyalty Program,985.94,126.66,6,Shirt,24.3,f91c81b3-00fe-4ea9-808f-2ba60d0917b7,187,Deleon and Sons,West Zacharyfurt,8,26.02
7ca98914-ef29-4088-838b-00195a0c3191,2024-08-27,534d90d1-8da3-465c-9cab-df626e568888,Footwear,T-Shirts,7,50.87,0.64,PayPal,a50e85ff-68d4-4b56-9913-62df4697b6eb,46-55,Male,Jacksonburgh,Loyalty Program,452.52,130.45,14,Cushion,12.17,dc07e031-c73c-4dd9-ae7e-260b6e94e9ad,457,Smith-Gill,Sarafurt,22,353.81
afe84f12-a952-43c9-868e-2d90dd597f7a,2024-06-24,fdb902be-d035-46b4-b01d-eed5981bb468,Accessories,Bags,7,94.4,13.02,Credit Card,46df70bc-1e35-442a-a499-7674381d4db7,46-55,Male,Bellfurt,Returning Customer,372.78,289.28,10,Shirt,37.66,b6000ad7-12bd-4b3f-8407-99e91049d985,221,"Perry, Jones and Miller",Laurenmouth,15,574.76
9f9c2fec-65a1-43e6-9f1f-39be2b86eb19,2024-07-16,0e4dc392-7d1f-45be-bb88-9bef9ffe8129,Apparel,Cushions,9,42.83,29.2,Gift Card,56b02bc3-996f-4cc3-a659-b2622bf8bd96,36-45,Female,Brownton,First-time Buyer,181.12,152.72,18,Shoe,37.42,07c64d8c-818d-49b2-9a16-a9a8e8033a5f,381,Whitney Inc,Rodriguezhaven,23,272.91
15f19d01-3e3d-4c54-9277-5aaec3484eac,2024-07-16,3756afc7-1635-4986-9453-b94cb86d5a8e,Accessories,Shoes,1,68.44,17.04,PayPal,bea23501-6db2-4763-aa74-c3c572b00fb3,18-25,Female,Luceroburgh,Loyalty Program,689.95,275.0,15,Shirt,10.18,a80297d7-ed91-48db-a2db-7f5260ef1d36,219,Reed-Patterson,New Ross,22,56.78
b3554e77-8686-4841-b5ab-9cb21d5c1c50,2024-01-31,9ba5f823-8365-45bf-a908-c594cbab00fe,Home Decor,Cushions,7,38.77,17.57,Credit Card,4575b891-8050-4686-815b-39f88e8142a8,36-45,Other,New Michelle,First-time Buyer,597.27,84.32,4,Shoe,36.05,420963c1-38f0-4b95-be50-bd48e25794f3,477,"Johnson, Harris and Webster",Davidshire,6,223.71
87245fe8-a526-430b-863a-c01383127670,2024-05-25,218890a7-5a11-4cd6-a578-e17e72e37de7,Footwear,Bags,4,38.09,28.58,Gift Card,b93013fa-30d6-415a-977a-a2eb1207f784,26-35,Female,Crystalport,Returning Customer,579.31,74.01,1,Shirt,17.29,706caf5a-00b3-447f-9a54-43b4679966e7,271,Pitts Group,Gardnermouth,29,108.82
558aff91-4099-4834-9d3c-08f091204609,2024-02-13,84dae6bc-37f0-4ba1-adda-d080465bb7ba,Apparel,Shoes,6,25.04,23.2,Credit Card,782ef19a-fbbf-4e35-94a2-1e5a9da8a362,26-35,Female,Mcdanieltown,First-time Buyer,490.5,303.78,15,Shirt,25.93,3fc12766-652a-4e8b-a6eb-be1999f2bf4e,314,"Smith, Fisher and Sandoval",Elizabethborough,28,115.38
cd5dea9d-4500-43e2-9e45-6f853d632a7b,2024-04-30,844938ba-1ebf-4356-a1a1-4b224c7d5e90,Home Decor,Cushions,6,80.52,23.14,Gift Card,bd1365b5-28a4-4654-94b0-51574deacbc3,26-35,Female,New Ellen,First-time Buyer,768.6,218.55,16,Cushion,8.9,97466b32-6888-4365-afe6-d8ba9f5f56d9,297,Young-Jones,South Davidfurt,27,371.33
7edb014d-aacc-41c6-aa51-1c1abf96174a,2024-04-22,c00d182d-ea14-49a1-a07d-e1fe8535c47a,Home Decor,T-Shirts,8,30.17,11.91,Gift Card,0a02a95a-01d7-416d-8f19-f99ac31f2971,36-45,Other,West Edwardhaven,Loyalty Program,577.75,44.68,5,Bag,47.5,6a6dee4b-9e77-48a9-9fab-6595368653ee,146,"Lee, Fitzgerald and Burch",Maryhaven,25,212.61
e43d6666-120e-4d18-aa5d-645078830387,2024-04-07,c6c656e0-9e04-49cb-aa21-29471ac25e09,Home Decor,Cushions,7,89.04,14.72,Gift Card,03b6b7a9-a02f-40a8-a92c-2c0919988903,26-35,Other,New Timothymouth,First-time Buyer,350.04,310.54,2,Shirt,19.39,9eb8808e-4a9a-466e-b71b-ef3e729f3b2a,208,Garza Group,Port Jamesstad,28,531.53
b99ea967-8b4b-4544-b971-1a9f30b89d92,2024-01-21,c20bcf3d-eb3b-458a-9409-beae276dd7de,Footwear,Cushions,5,47.4,20.77,Gift Card,f640f122-bae7-4372-a18f-53cfd7e938b4,56+,Male,Christophershire,Loyalty Program,294.75,191.4,6,Bag,24.55,472f3a70-4e06-4704-8173-06245b750aa1,84,Davis and Sons,Smithchester,29,187.78
1ad1b67f-7a18-4e32-a65e-ae08473efbaf,2024-03-12,278d6869-a359-451f-ace3-37f02e2e9660,Accessories,Bags,4,30.72,0.62,PayPal,9c57ad3d-27dd-442b-aba5-8295d1c59a60,18-25,Female,South Scottbury,Returning Customer,124.72,63.18,8,Cushion,20.27,aecb6271-8733-416a-b519-6f7d0353f911,130,Swanson-Pennington,Johnberg,14,122.12
905f51c5-77b9-46d1-a3ec-bb208bcde665,2024-02-01,218ac637-4285-499b-84d2-29983486ba02,Accessories,Shoes,8,65.83,27.27,PayPal,2f94bdd8-6bef-4b6d-bb06-42e43aeab541,26-35,Other,Michelebury,Returning Customer,115.04,292.96,10,Shoe,9.27,8f64ff9b-c9f6-4976-a23e-2ad567f74d00,153,Fitzpatrick and Sons,Valeriefurt,20,383.03
0473eb30-d020-4303-a980-45e9ce991a74,2024-08-28,307f2456-a45c-400c-8058-210ba81c7c71,Footwear,T-Shirts,2,44.96,16.62,PayPal,2eede952-7041-4e7f-ac55-0c4969059d43,46-55,Other,Jamesland,First-time Buyer,663.9,169.69,8,Bag,15.21,be1d5b44-0d43-4e38-91c4-7ad94498e689,364,Ramirez-Jackson,Zacharyfort,18,74.98
10d629e4-6ebd-41bf-b162-dfde501884f5,2024-07-23,d4f0ebde-b834-4124-86aa-46e306a650b3,Accessories,Shoes,8,45.73,27.54,PayPal,fcf08db4-97d3-4756-a232-f4b3b84580b4,46-55,Other,Kevinchester,Returning Customer,907.68,147.71,19,Shirt,42.16,07dc2e5b-50bd-4f79-9694-eb86d0cfa3e6,83,Mckinney PLC,East Robertmouth,2,265.09
dc4a7b56-b594-4c98-830a-e93f0bf30385,2024-03-16,1bde1038-af18-4eca-a7b4-85377dfc58bf,Accessories,Cushions,8,25.16,3.66,PayPal,c7988d96-5d61-4bff-bf99-8a3c23c4dad6,36-45,Other,North Jennifermouth,Loyalty Program,657.66,170.6,7,Cushion,23.03,82155439-54cc-4cac-8a43-d26d4f35ea45,109,Flores-Mcbride,Dennisbury,7,193.91
d90bc78d-7395-48fe-8d47-1fccb0d7af89,2024-07-14,6fedd8c5-1e44-48f0-9763-70ae3c5e42ab,Footwear,Shoes,7,18.03,1.39,Credit Card,e7550532-c4ce-412e-a262-070b1466e122,26-35,Other,Bauerbury,Loyalty Program,570.54,22.77,8,Cushion,24.89,4120c9e6-0450-44da-8856-dba4bd6c2021,424,"Tran, Lambert and Ferguson",West Tammy,2,124.46
2ab9c2c9-c0e0-44ac-8772-239bdf7642bd,2024-01-05,29aabd2c-c8e0-4f3a-b6cd-5ab3991f3162,Accessories,Cushions,1,52.75,10.79,Gift Card,93283b39-6d65-401b-a0f2-227c5940b4ea,18-25,Female,Mannstad,Loyalty Program,869.8,209.54,4,Shirt,17.92,c3915e18-45fb-4228-9e0c-137cc7dc6abf,443,Harper-Thomas,New Chelseahaven,25,47.06
599e95c6-8486-4eff-896a-d70dc6d3dbf0,2024-01-16,26dc8420-40c3-4ddc-b975-7e1d038e7992,Accessories,Shoes,8,42.41,15.98,Credit Card,3ed01777-adea-4c88-b929-9a655c259598,18-25,Male,North Tracy,Loyalty Program,633.76,199.18,15,Shoe,25.01,084850dc-160c-48ef-8828-d331e247d1ab,102,"Fisher, Allen and Hughes",Port Margaret,11,285.06
af3f5ef1-eb9b-4430-be95-89e9e5f40017,2024-05-01,e423510b-86e8-41ae-ab2b-af1bf8daaf4e,Apparel,Cushions,3,57.09,0.98,Gift Card,2c9779f2-9625-44ad-a8fb-e5b4db7b9086,26-35,Other,East Christopher,Loyalty Program,729.27,469.11,10,Cushion,26.49,b979b126-bc2d-45ae-895a-68db38817a40,79,"Martinez, Flores and Kennedy",Jeremytown,4,169.59
ab2513ac-0277-4d1d-824b-27f1938d653e,2024-05-23,f34f10d9-8eea-4bc2-8dc2-20ec79f68407,Footwear,Bags,2,99.89,11.67,PayPal,fe66c5e3-4392-4811-a35a-d23b0d8ee859,36-45,Female,West Davidtown,Returning Customer,642.77,38.11,3,Shoe,39.17,56130ad1-70e9-44ab-ab48-64266fc69335,270,Bonilla LLC,East Angela,20,176.47
bcf3ade9-d74b-4a70-80d1-a2abb472f1f8,2024-08-12,46368f86-46a0-4c3e-ab56-14c36dab4296,Accessories,Bags,3,27.09,10.1,Credit Card,4ce97897-c379-4cff-8f24-6ea30289fe05,46-55,Other,South Linda,Returning Customer,264.09,67.25,19,Bag,19.85,2f67ca91-878d-4eaa-bb88-2d35ea754351,82,Smith Ltd,South Joseph,10,73.06
f9cab9b1-6e96-48fa-bfb3-58da0f02d4bf,2024-01-06,72e0ae0e-971d-4b66-95e1-cc80f238b957,Footwear,T-Shirts,5,62.22,0.22,Credit Card,ad2de763-58e2-46f6-b71a-5776ea02f5f5,56+,Other,Lake Randytown,Returning Customer,489.05,288.79,10,Cushion,9.91,fb235e6c-cd79-4897-879f-889dd998ebaf,403,Wheeler-Murphy,North Clayton,20,310.42
088f8d83-1c57-460d-ac62-64299777f661,2024-06-17,14228f4d-e86a-4d2a-a980-d83e0924b1a5,Apparel,Bags,5,50.28,18.56,Debit Card,33cb0d62-d56c-4c0d-a072-6a2463ed6d60,56+,Female,Josephfort,First-time Buyer,376.24,420.36,17,Shoe,32.18,c7593490-06e9-40db-924b-a00f08d8af53,468,"Porter, Mendoza and Singh",Port Norman,3,204.74
3cf4223f-3703-4316-b974-3cba77b88d49,2024-04-16,c468acb1-0700-45e4-b5fd-3ddf43235410,Footwear,Cushions,3,35.69,12.08,Credit Card,975b01ce-daba-4159-942c-09b4b4d4b5a9,18-25,Female,Joshuaview,Loyalty Program,335.77,56.27,17,Shirt,47.41,2fbdeda6-745e-47ac-819c-85ab580729ff,118,Copeland-Carpenter,North Michael,17,94.14
d7af8deb-ff87-4eb8-9cd9-d473a0a2231d,2024-07-04,42b0a8f4-5ea4-493b-8027-c27cfdefd39c,Apparel,Bags,5,89.58,15.15,Debit Card,02175aa3-18d5-4520-8ef0-2b0d544437a4,46-55,Other,West Carrie,Returning Customer,490.75,235.72,15,Shirt,26.22,1dbf4c2f-3ce9-4745-bba2-ccf9160ca55d,22,Lewis-Davis,South Marcus,10,380.04
73059187-b7cb-42a0-87d1-bd85d18a11db,2024-08-26,d1d9d73e-828e-41ad-b6ae-8c0cd159dd4d,Footwear,T-Shirts,3,25.56,6.33,Debit Card,dbfd29aa-5203-4760-9c9d-a177fbd200da,18-25,Male,West Willie,Returning Customer,458.81,264.39,5,Shirt,26.63,83497a6d-edad-4275-8407-a582950ccb8a,210,Eaton-Hooper,Shepherdshire,21,71.83
f82fc956-8f01-4f66-9e60-bb67b214433d,2024-03-20,7bbdf07d-8fcb-45da-ac70-0646f78b550a,Accessories,Cushions,6,28.99,9.58,Credit Card,c453e0c3-2db4-4fb6-a987-5bb5fb6b41d0,46-55,Other,North Erikmouth,First-time Buyer,134.84,255.58,19,Shoe,25.85,6a4cb528-d7f2-4944-9fe1-cd418f1417ca,465,Howell PLC,North Eric,5,157.28
1e45b85b-a11e-47cf-9931-3efcc8133484,2024-03-26,f014931a-f817-4dfa-8b22-5b1a801f6b72,Home Decor,Cushions,4,28.9,11.4,Credit Card,df5f2c04-0f7a-4037-9770-c99f34eeef99,18-25,Female,New Christopher,Returning Customer,136.93,397.46,1,Shoe,27.14,3290ad81-2750-4d1e-bec3-09ca68128727,237,"Flynn, Blankenship and Keith",Shafferville,9,102.42
5be7ffdb-ae45-4b2e-a121-f4b46a20a4c3,2024-02-28,553af2dd-c292-4a5a-96fa-390858337a07,Footwear,Cushions,1,90.81,29.69,Debit Card,f660869e-d0a0-4b34-9619-a68e89ef55f4,26-35,Other,East Jacob,Loyalty Program,782.7,13.36,14,Shirt,44.79,eabe5bc3-32da-4ecf-adf0-d041552c56d7,60,Stone-Lucas,Jensenborough,26,63.85
df2649f6-f109-45c6-94a4-ecd05e9e8571,2024-02-04,1fe7193c-b046-459a-9527-a67b05044400,Apparel,T-Shirts,2,73.0,9.41,Debit Card,09378825-efde-49b4-b793-23f75484eccc,26-35,Other,Adrianport,Returning Customer,977.28,256.66,3,Shoe,7.06,97ee17c8-5fa1-4318-b26e-1111bc48f631,460,Robertson-Munoz,Jillville,17,132.26
7a534121-60c9-4ba9-b39c-69bddf473973,2024-02-22,f079925c-463d-43d7-93b1-32bb2cd11a12,Apparel,Bags,3,80.98,21.88,Debit Card,f500bc62-d1e9-40b6-9daa-9402ef5a9f37,18-25,Other,Elizabethfurt,Returning Customer,896.65,348.88,11,Shoe,25.83,bb0d3d17-8e22-4667-a668-568a5d470aa8,212,Evans Group,Douglashaven,1,189.78
b1723fc2-4c45-48e0-85b9-96b430583840,2024-03-18,b08dcdae-5abe-4b20-acb3-1fd1e70b6b0f,Footwear,Cushions,5,83.33,4.56,PayPal,5e2d796c-c465-45fe-bc8d-733fef036c52,56+,Female,Port Taylor,Loyalty Program,578.34,224.24,18,Cushion,23.92,fb7e54fa-3f00-4dcc-94f4-3dbd44a0400b,105,Mejia PLC,West Patriciastad,27,397.65
fc2f7bea-3341-495f-bb47-005425a802a9,2024-04-05,6e064e99-5fa6-48ab-a2af-be67e43f05bd,Apparel,Cushions,5,51.37,17.49,Gift Card,1fe45feb-74e0-476e-b496-cee15a7e0084,26-35,Other,Juliechester,First-time Buyer,153.55,279.39,17,Cushion,46.41,df94ff16-9aa9-4cfd-b6fa-9e654caf15aa,476,Williams Ltd,Alyssafurt,4,211.93
fdf154ee-f775-4fd6-9c4e-646dddbd5640,2024-06-15,29166fc4-622a-4627-a31e-78bc70f85634,Footwear,Cushions,6,75.61,9.45,Credit Card,5cc7427d-fded-42f9-af5a-86274c54ae8b,18-25,Other,West Carrie,Loyalty Program,452.64,224.85,7,Cushion,38.64,bcee463c-e5bc-4f98-ba62-cc29c37fcc18,108,Baxter Group,North Kaitlyn,5,410.79
b31ccdc1-fafe-4ef4-97f7-fb2052036b38,2024-01-19,fb32c726-f691-404a-b7bd-f8464655c0e3,Footwear,Shoes,3,79.83,14.99,PayPal,b858df1d-136f-40b0-9120-12132e949952,56+,Other,Ryanbury,Returning Customer,956.96,80.6,14,Shoe,40.64,1ac4fae0-35df-4977-b18f-9cdb72738203,372,"Sanders, Bell and Reeves",West Vanessa,8,203.59
d70d335f-224c-4ca4-a700-6837ff741152,2024-07-22,71843ef8-4388-41cb-bf33-b5294ced77f6,Apparel,Bags,5,66.42,7.16,Gift Card,1e88d4cf-4f39-4315-8141-709b1bd01528,36-45,Other,Brooksbury,Returning Customer,160.51,133.66,17,Shirt,40.22,f1aedffd-5347-434a-ad57-498176e02a65,184,Vaughan Ltd,South Sarah,11,308.32
cca3116d-3543-471b-9741-98260c3c50c7,2024-05-17,24842f08-12b4-4f85-971f-4e3129c5b9c2,Apparel,Shoes,7,86.67,19.26,Gift Card,fae9a25f-420f-4fc2-8250-d6ce340b6cfb,46-55,Other,Port Jessica,Returning Customer,367.15,312.58,3,Shirt,7.82,e9502df4-39eb-4e63-ab42-458ba593f2ae,303,Sharp-White,Carriemouth,26,489.84
61bb3105-45f0-4c87-8854-ca02a5784a07,2024-07-09,be865804-69e1-4e18-b98d-6b8617c01f97,Footwear,Bags,3,38.01,8.11,Debit Card,f652d8af-a569-4e5f-8ce8-67445c77091c,56+,Other,Pearsonmouth,Returning Customer,474.43,452.34,10,Bag,5.93,aa0a7461-f61f-481e-9f4a-8821eb27d229,123,Reynolds Group,Port Garrett,23,104.78
2044e867-db21-443e-9fb4-ba4dcd3112fb,2024-04-04,c56f5a68-05fb-4a70-97f4-7a6ea0185a92,Accessories,Shoes,9,24.0,2.36,Gift Card,bf16c6c7-b651-4bb3-af05-f67a1356469e,26-35,Male,North Glennbury,First-time Buyer,676.4,253.66,4,Bag,46.49,0fb73696-f62b-4f7e-9b23-4119ce21ed22,302,"Schmidt, Gordon and Brown",Summersmouth,29,210.9
a2a09a2d-fd54-48e1-ab45-ba02a82f7ed3,2024-08-20,1df1858e-39fe-46a3-959a-cbb2aed1e844,Home Decor,Bags,4,14.44,28.7,PayPal,057a9783-e17f-4eff-a8f0-23268d7c8d5f,56+,Male,South Mary,Loyalty Program,415.24,116.2,19,Bag,24.63,7c7f64de-d61d-4824-8ee2-ba005af01096,204,"Garza, Brewer and Franklin",Ellisport,24,41.18
bcf4dc90-3bda-4d8d-a2fc-aa1821c7688c,2024-04-13,c105495c-f106-4134-8377-14942c9fd006,Home Decor,T-Shirts,7,41.06,21.91,PayPal,1d78c045-662a-4150-8060-6ebcd766c7d8,36-45,Other,Herreramouth,Loyalty Program,152.44,161.4,18,Cushion,24.72,91e95ace-edcf-45ca-8f9e-2d61541df518,231,Morales Ltd,Hooverland,4,224.45
073b0132-3500-459a-8db5-3b109886aeb5,2024-06-03,c1548016-938f-4d08-861e-87bc7947c21c,Accessories,T-Shirts,2,74.28,3.44,Debit Card,09ae04e2-107e-4593-928e-12cb007b2383,36-45,Female,Bondview,First-time Buyer,487.82,126.91,3,Bag,21.83,b023018c-d36c-4e81-bc67-d22617ec7a34,232,Gonzalez LLC,Warrenhaven,11,143.45
2b80fdec-1158-48e0-8e6c-0351e37e6c9e,2024-01-02,ce1f5e08-35e3-477f-a4af-d264798201a4,Apparel,T-Shirts,1,84.86,3.79,Debit Card,4edfa726-878a-44b0-9f7d-81f2ad071b1d,56+,Female,Cortezshire,Loyalty Program,953.43,79.3,5,Cushion,49.98,b00b4e8e-732c-4785-b237-35ef8821eacb,283,Hernandez-Ballard,Danaville,15,81.64
1b2316a4-95d9-436b-847e-53121faadda8,2024-01-17,7425356c-4c2a-49f8-b720-73ff0d3902eb,Home Decor,Bags,6,15.2,15.91,Debit Card,b6e7d3ac-cca4-4d02-98a1-a7f2e08b872b,46-55,Female,Weberbury,Returning Customer,974.32,390.32,18,Shoe,40.02,a177fa6f-72c2-460f-a719-a2f610623b18,462,"Stanton, Hall and Moore",Lake Victoria,13,76.69
f985408c-5f43-47cd-a460-f5a5d9b0859e,2024-04-20,9ae909ba-39bb-4d65-8a89-9c5f94fa6169,Accessories,T-Shirts,5,31.45,19.96,Gift Card,d414b757-ef6a-47fe-bc75-9535f85ff1cd,36-45,Other,New Michelle,First-time Buyer,555.14,398.5,4,Cushion,10.14,b9f7c654-5954-4b53-973c-c0d8d092f207,93,"Martinez, Mejia and Ballard",Port Wendy,18,125.86
729a5446-7d7f-407c-b195-74a07f8daae1,2024-06-09,ecca2c30-3e62-4e9a-be3f-26d095bf558c,Accessories,Shoes,7,53.79,6.06,PayPal,fdc6b5a6-3ecc-48c0-9499-d0cefe11ea4a,18-25,Female,East Stephaniefort,First-time Buyer,150.6,494.85,2,Cushion,47.69,c0862ab3-64be-4ba9-a087-19c9302c081a,366,Schmidt-Jackson,Christopherland,1,353.71
1a441298-d02d-456b-8582-b44f07a87913,2024-07-30,7f49ebc9-5775-40dc-b0d9-27885970b3d0,Home Decor,Shoes,7,97.12,19.91,Debit Card,91c0595f-899e-4ac8-a1f5-653fe8ca9209,36-45,Female,Martintown,Returning Customer,433.65,376.08,5,Cushion,12.29,fc329196-68fd-412e-b63b-6c5d8d6cceb8,320,Smith-Leach,New Shawn,15,544.48
617c1904-e269-4377-9187-749ac9667dca,2024-08-22,62a40ec7-8e99-42e3-a89c-3fe88bd5dd6a,Home Decor,T-Shirts,3,34.2,8.3,PayPal,6d079200-cc71-4f0b-b05e-812d7685dbe2,18-25,Female,Nicholasberg,First-time Buyer,767.7,256.98,19,Shirt,29.76,22f45b81-81ff-422d-ad45-2e90b7c86171,77,Marshall-White,Port Josephhaven,2,94.08
c8f6806d-e17e-4b98-8c64-1c28347e77f6,2024-08-14,946f9602-b3f5-40cb-9d9f-3cc94840a98f,Apparel,Cushions,3,94.95,19.47,Gift Card,5cf09100-6c1a-4343-ada1-29739b0ba127,18-25,Male,New Danielmouth,Loyalty Program,310.15,162.55,17,Cushion,36.12,7bd264a2-239a-44fd-9829-9b3f844a83e2,29,Weeks-Moore,East Jasmineborough,15,229.39
c102badd-fddf-4f1b-9b10-0f543e92e950,2024-03-07,020ed183-2535-4ddf-9c3d-18dd6c8be917,Home Decor,T-Shirts,8,15.32,13.64,Debit Card,d883f24c-814c-43e5-91a5-57b1ebd55dbb,46-55,Female,West Douglas,Loyalty Program,138.28,15.92,12,Bag,13.97,932c70af-6f0d-432c-9878-4518ada8b6b1,181,Smith Inc,Annabury,15,105.84
6422fdff-2580-43f0-bd90-20509180a21f,2024-07-15,77928d6d-d989-4772-9c76-ba0eca13b325,Apparel,Shoes,2,58.57,18.14,Credit Card,f7ece823-4fbd-426a-baa1-159721fb887f,26-35,Female,Lake Jenny,First-time Buyer,590.55,457.27,13,Shirt,6.43,39d17f48-51ea-4f21-b08f-44951b9723f3,342,Miller and Sons,East Josephfurt,10,95.89
